condition,molecule,analysis_cluster,variation_axis,effect_type,contrast,held_constant,metric,from_label,to_label,from_value,to_value,difference_to_minus_from,benefit_from_reduction,ratio_to_over_from,from_pass,to_pass,pass_change,design_note
LiH_CAS2e4o,LiH,LiH,active_space,pf_effect,current_m3_to_two_term_center,two_term,eta_min,current_m3,two_term_center,0.4182216687814375,0.0,-0.4182216687814375,0.4182216687814375,0.0,False,True,1,paired condition with the same model definition
LiH_CAS2e4o,LiH,LiH,active_space,pf_effect,current_m3_to_two_term_center,two_term,eta_t,current_m3,two_term_center,0.16666666666666663,0.0,-0.16666666666666663,0.16666666666666663,0.0,False,True,1,paired condition with the same model definition
LiH_CAS2e4o,LiH,LiH,active_space,pf_effect,current_m3_to_two_term_center,two_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.3646668325968947,0.005961833205839757,-0.35870499939105494,0.35870499939105494,0.016348712503914526,False,True,1,paired condition with the same model definition
LiH_CAS2e4o,LiH,LiH,active_space,pf_effect,current_m3_to_two_term_center,two_term,direct_cost_at_predicted_time,current_m3,two_term_center,1754740.7078694485,2123428.622334931,368687.9144654826,-368687.9144654826,1.2101096263465227,False,True,1,paired condition with the same model definition
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_refit,current_m3,eta_star,original_one_term,refit_one_term,0.053124979772316436,0.0520194750466745,-0.0011055047256419356,0.0011055047256419356,0.9791904913586806,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_refit,current_m3,eta_min,original_one_term,refit_one_term,0.45794629355764216,0.4568601214270307,-0.0010861721306114624,0.0010861721306114624,0.9976281670014767,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_refit,current_m3,eta_t,original_one_term,refit_one_term,0.22349155469414883,0.22209602852943466,-0.001395526164714167,0.001395526164714167,0.993755799110065,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_refit,current_m3,maximum_unseen_residual_over_epsilon,original_one_term,refit_one_term,0.5039052241482085,0.4999683782520283,-0.003936845896180208,0.003936845896180208,0.9921873286730952,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_refit,current_m3,direct_cost_at_predicted_time,original_one_term,refit_one_term,1803891.286889679,1802547.3852307976,-1343.9016588814557,1343.9016588814557,0.9992549985308712,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,refit_to_two_term,current_m3,eta_star,refit_one_term,two_term,0.0520194750466745,0.032886307398168085,-0.019133167648506415,0.019133167648506415,0.6321922197150361,False,False,0,fair nested comparison: same three points and normalized LS loss
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,refit_to_two_term,current_m3,eta_min,refit_one_term,two_term,0.4568601214270307,0.4182216687814375,-0.03863845264559318,0.03863845264559318,0.915426077187688,False,False,0,fair nested comparison: same three points and normalized LS loss
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,refit_to_two_term,current_m3,eta_t,refit_one_term,two_term,0.22209602852943466,0.16666666666666663,-0.055429361862768034,0.055429361862768034,0.7504261457092111,False,False,0,fair nested comparison: same three points and normalized LS loss
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,refit_to_two_term,current_m3,maximum_unseen_residual_over_epsilon,refit_one_term,two_term,0.4999683782520283,0.3646668325968947,-0.13530154565513358,0.13530154565513358,0.7293797937218148,False,False,0,fair nested comparison: same three points and normalized LS loss
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,refit_to_two_term,current_m3,direct_cost_at_predicted_time,refit_one_term,two_term,1802547.3852307976,1754740.7078694485,-47806.67736134911,47806.67736134911,0.9734782687251088,False,False,0,fair nested comparison: same three points and normalized LS loss
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_two_term,current_m3,eta_star,original_one_term,two_term,0.053124979772316436,0.032886307398168085,-0.02023867237414835,0.02023867237414835,0.6190366102559012,False,False,0,overall legacy-to-two-term change; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_two_term,current_m3,eta_min,original_one_term,two_term,0.45794629355764216,0.4182216687814375,-0.03972462477620464,0.03972462477620464,0.9132548394101055,False,False,0,overall legacy-to-two-term change; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_two_term,current_m3,eta_t,original_one_term,two_term,0.22349155469414883,0.16666666666666663,-0.0568248880274822,0.0568248880274822,0.7457403341023431,False,False,0,overall legacy-to-two-term change; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_two_term,current_m3,maximum_unseen_residual_over_epsilon,original_one_term,two_term,0.5039052241482085,0.3646668325968947,-0.1392383915513138,0.1392383915513138,0.7236813891209808,False,False,0,overall legacy-to-two-term change; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_two_term,current_m3,direct_cost_at_predicted_time,original_one_term,two_term,1803891.286889679,1754740.7078694485,-49150.579020230565,49150.579020230565,0.9727530259847436,False,False,0,overall legacy-to-two-term change; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_refit,two_term_center,eta_star,original_one_term,refit_one_term,0.019362624232966166,0.01854211700729928,-0.000820507225666886,0.000820507225666886,0.9576241724368169,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_refit,two_term_center,eta_min,original_one_term,refit_one_term,0.0023186199376570293,0.0021885603139422116,-0.00013005962371481772,0.00013005962371481772,0.9439064498659305,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_refit,two_term_center,eta_t,original_one_term,refit_one_term,0.026256980520270812,0.025346092229803663,-0.0009108882904671489,0.0009108882904671489,0.9653087189608901,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_refit,two_term_center,maximum_unseen_residual_over_epsilon,original_one_term,refit_one_term,0.03442829631096122,0.03321242077638989,-0.0012158755345713299,0.0012158755345713299,0.9646838308933625,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_refit,two_term_center,direct_cost_at_predicted_time,original_one_term,refit_one_term,2128352.0462748683,2128075.8739472623,-276.17232760600746,276.17232760600746,0.999870241237539,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,refit_to_two_term,two_term_center,eta_star,refit_one_term,two_term,0.01854211700729928,0.002884450633119834,-0.015657666374179445,0.015657666374179445,0.15556209854486103,False,True,1,fair nested comparison: same three points and normalized LS loss
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,refit_to_two_term,two_term_center,eta_min,refit_one_term,two_term,0.0021885603139422116,0.0,-0.0021885603139422116,0.0021885603139422116,0.0,False,True,1,fair nested comparison: same three points and normalized LS loss
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,refit_to_two_term,two_term_center,eta_t,refit_one_term,two_term,0.025346092229803663,0.0,-0.025346092229803663,0.025346092229803663,0.0,False,True,1,fair nested comparison: same three points and normalized LS loss
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,refit_to_two_term,two_term_center,maximum_unseen_residual_over_epsilon,refit_one_term,two_term,0.03321242077638989,0.005961833205839757,-0.02725058757055013,0.02725058757055013,0.17950613253936362,False,True,1,fair nested comparison: same three points and normalized LS loss
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,refit_to_two_term,two_term_center,direct_cost_at_predicted_time,refit_one_term,two_term,2128075.8739472623,2123428.622334931,-4647.2516123312525,4647.2516123312525,0.9978162190224396,False,True,1,fair nested comparison: same three points and normalized LS loss
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_two_term,two_term_center,eta_star,original_one_term,two_term,0.019362624232966166,0.002884450633119834,-0.01647817359984633,0.01647817359984633,0.14897002588155708,False,True,1,overall legacy-to-two-term change; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_two_term,two_term_center,eta_min,original_one_term,two_term,0.0023186199376570293,0.0,-0.0023186199376570293,0.0023186199376570293,0.0,False,True,1,overall legacy-to-two-term change; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_two_term,two_term_center,eta_t,original_one_term,two_term,0.026256980520270812,0.0,-0.026256980520270812,0.026256980520270812,0.0,False,True,1,overall legacy-to-two-term change; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_two_term,two_term_center,maximum_unseen_residual_over_epsilon,original_one_term,two_term,0.03442829631096122,0.005961833205839757,-0.02846646310512146,0.02846646310512146,0.17316666360692498,False,True,1,overall legacy-to-two-term change; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,model_effect,original_to_two_term,two_term_center,direct_cost_at_predicted_time,original_one_term,two_term,2128352.0462748683,2123428.622334931,-4923.42393993726,4923.42393993726,0.9976867436246957,False,True,1,overall legacy-to-two-term change; fit loss differs
LiH_CAS2e4o,LiH,LiH,active_space,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_star,current_m3_model_delta,two_term_center_model_delta,-0.019133167648506415,-0.015657666374179445,0.0034755012743269698,-0.0034755012743269698,0.8183520189560313,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
LiH_CAS2e4o,LiH,LiH,active_space,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_min,current_m3_model_delta,two_term_center_model_delta,-0.03863845264559318,-0.0021885603139422116,0.03644989233165097,-0.03644989233165097,0.056642027930479844,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
LiH_CAS2e4o,LiH,LiH,active_space,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_t,current_m3_model_delta,two_term_center_model_delta,-0.055429361862768034,-0.025346092229803663,0.03008326963296437,-0.03008326963296437,0.45726833898170244,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
LiH_CAS2e4o,LiH,LiH,active_space,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,maximum_unseen_residual_over_epsilon,current_m3_model_delta,two_term_center_model_delta,-0.13530154565513358,-0.02725058757055013,0.10805095808458345,-0.10805095808458345,0.20140632864615168,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
LiH_CAS2e4o,LiH,LiH,active_space,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,direct_cost_at_predicted_time,current_m3_model_delta,two_term_center_model_delta,-47806.67736134911,-4647.2516123312525,43159.42574901786,-43159.42574901786,0.09720925755213594,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_star,current_m3,two_term_center,0.014742502936198347,0.0046223197286220105,-0.010120183207576336,0.010120183207576336,0.3135369718850447,False,True,1,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_min,current_m3,two_term_center,0.0012237637979628513,0.00011551901963646749,-0.0011082447783263838,0.0011082447783263838,0.09439650023049154,False,True,1,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_t,current_m3,two_term_center,0.018554232239512025,0.006127225653843937,-0.012427006585668088,0.012427006585668088,0.33023331683839496,False,True,1,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,original_one_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.024763502796801264,0.0070266079068884695,-0.017736894889912792,0.017736894889912792,0.283748545775039,False,True,1,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,original_one_term,direct_cost_at_predicted_time,current_m3,two_term_center,313220292.720221,361279233.00423056,48058940.284009576,-48058940.284009576,1.1534349510583513,False,True,1,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_star,current_m3,two_term_center,0.014262656160475676,0.004452402678434219,-0.009810253482041457,0.009810253482041457,0.31217205465364917,False,True,1,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_min,current_m3,two_term_center,0.0011629947308064992,0.00010971985139263118,-0.001053274879413868,0.001053274879413868,0.09434251805813773,False,True,1,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_t,current_m3,two_term_center,0.01803031065986549,0.005953334316462944,-0.012076976343402546,0.012076976343402546,0.3301847887576751,False,True,1,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,refit_one_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.024090501162272907,0.006816668113000969,-0.017273833049271936,0.017273833049271936,0.2829608262229205,False,True,1,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,refit_one_term,direct_cost_at_predicted_time,current_m3,two_term_center,313201281.879996,361277138.1271735,48075856.24717748,-48075856.24717748,1.1534982742043753,False,True,1,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,two_term,eta_star,current_m3,two_term_center,0.0027051123439396692,0.00037852809129513144,-0.0023265842526445377,0.0023265842526445377,0.13993063620561172,True,True,0,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,two_term,eta_min,current_m3,two_term_center,0.0,0.0,0.0,0.0,,True,True,0,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,two_term,eta_t,current_m3,two_term_center,0.0,0.0,0.0,0.0,,True,True,0,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,two_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.005063230659501993,0.0007467436360333587,-0.004316487023468634,0.004316487023468634,0.14748362977143264,True,True,0,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,two_term,direct_cost_at_predicted_time,current_m3,two_term_center,312837453.56989527,361237503.20200473,48400049.63210946,-48400049.63210946,1.1547130916704504,True,True,0,paired condition with the same model definition
NH3_631g,NH3,NH3,basis,model_effect,original_to_refit,current_m3,eta_star,original_one_term,refit_one_term,0.014742502936198347,0.014262656160475676,-0.0004798467757226709,0.0004798467757226709,0.9674514715852985,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_refit,current_m3,eta_min,original_one_term,refit_one_term,0.0012237637979628513,0.0011629947308064992,-6.076906715635211e-05,6.076906715635211e-05,0.9503424866322147,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_refit,current_m3,eta_t,original_one_term,refit_one_term,0.018554232239512025,0.01803031065986549,-0.0005239215796465357,0.0005239215796465357,0.971762691504377,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_refit,current_m3,maximum_unseen_residual_over_epsilon,original_one_term,refit_one_term,0.024763502796801264,0.024090501162272907,-0.0006730016345283564,0.0006730016345283564,0.9728228417421105,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_refit,current_m3,direct_cost_at_predicted_time,original_one_term,refit_one_term,313220292.720221,313201281.879996,-19010.840224981308,19010.840224981308,0.9999393052089318,False,False,0,legacy perturbative alpha versus direct refit; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,refit_to_two_term,current_m3,eta_star,refit_one_term,two_term,0.014262656160475676,0.0027051123439396692,-0.011557543816536007,0.011557543816536007,0.1896639948059612,False,True,1,fair nested comparison: same three points and normalized LS loss
NH3_631g,NH3,NH3,basis,model_effect,refit_to_two_term,current_m3,eta_min,refit_one_term,two_term,0.0011629947308064992,0.0,-0.0011629947308064992,0.0011629947308064992,0.0,False,True,1,fair nested comparison: same three points and normalized LS loss
NH3_631g,NH3,NH3,basis,model_effect,refit_to_two_term,current_m3,eta_t,refit_one_term,two_term,0.01803031065986549,0.0,-0.01803031065986549,0.01803031065986549,0.0,False,True,1,fair nested comparison: same three points and normalized LS loss
NH3_631g,NH3,NH3,basis,model_effect,refit_to_two_term,current_m3,maximum_unseen_residual_over_epsilon,refit_one_term,two_term,0.024090501162272907,0.005063230659501993,-0.019027270502770914,0.019027270502770914,0.21017539757252124,False,True,1,fair nested comparison: same three points and normalized LS loss
NH3_631g,NH3,NH3,basis,model_effect,refit_to_two_term,current_m3,direct_cost_at_predicted_time,refit_one_term,two_term,313201281.879996,312837453.56989527,-363828.31010073423,363828.31010073423,0.9988383562547483,False,True,1,fair nested comparison: same three points and normalized LS loss
NH3_631g,NH3,NH3,basis,model_effect,original_to_two_term,current_m3,eta_star,original_one_term,two_term,0.014742502936198347,0.0027051123439396692,-0.012037390592258678,0.012037390592258678,0.1834907108817736,False,True,1,overall legacy-to-two-term change; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_two_term,current_m3,eta_min,original_one_term,two_term,0.0012237637979628513,0.0,-0.0012237637979628513,0.0012237637979628513,0.0,False,True,1,overall legacy-to-two-term change; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_two_term,current_m3,eta_t,original_one_term,two_term,0.018554232239512025,0.0,-0.018554232239512025,0.018554232239512025,0.0,False,True,1,overall legacy-to-two-term change; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_two_term,current_m3,maximum_unseen_residual_over_epsilon,original_one_term,two_term,0.024763502796801264,0.005063230659501993,-0.01970027213729927,0.01970027213729927,0.20446342753077798,False,True,1,overall legacy-to-two-term change; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_two_term,current_m3,direct_cost_at_predicted_time,original_one_term,two_term,313220292.720221,312837453.56989527,-382839.15032571554,382839.15032571554,0.9987777319694044,False,True,1,overall legacy-to-two-term change; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_refit,two_term_center,eta_star,original_one_term,refit_one_term,0.0046223197286220105,0.004452402678434219,-0.00016991705018779175,0.00016991705018779175,0.9632398751787673,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_refit,two_term_center,eta_min,original_one_term,refit_one_term,0.00011551901963646749,0.00010971985139263118,-5.799168243836306e-06,5.799168243836306e-06,0.9497990178406466,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_refit,two_term_center,eta_t,original_one_term,refit_one_term,0.006127225653843937,0.005953334316462944,-0.0001738913373809936,0.0001738913373809936,0.9716198901093348,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_refit,two_term_center,maximum_unseen_residual_over_epsilon,original_one_term,refit_one_term,0.0070266079068884695,0.006816668113000969,-0.00020993979388750014,0.00020993979388750014,0.970122170374458,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_refit,two_term_center,direct_cost_at_predicted_time,original_one_term,refit_one_term,361279233.00423056,361277138.1271735,-2094.8770570755005,2094.8770570755005,0.9999942015015929,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,refit_to_two_term,two_term_center,eta_star,refit_one_term,two_term,0.004452402678434219,0.00037852809129513144,-0.004073874587139087,0.004073874587139087,0.08501658961094885,True,True,0,fair nested comparison: same three points and normalized LS loss
NH3_631g,NH3,NH3,basis,model_effect,refit_to_two_term,two_term_center,eta_min,refit_one_term,two_term,0.00010971985139263118,0.0,-0.00010971985139263118,0.00010971985139263118,0.0,True,True,0,fair nested comparison: same three points and normalized LS loss
NH3_631g,NH3,NH3,basis,model_effect,refit_to_two_term,two_term_center,eta_t,refit_one_term,two_term,0.005953334316462944,0.0,-0.005953334316462944,0.005953334316462944,0.0,True,True,0,fair nested comparison: same three points and normalized LS loss
NH3_631g,NH3,NH3,basis,model_effect,refit_to_two_term,two_term_center,maximum_unseen_residual_over_epsilon,refit_one_term,two_term,0.006816668113000969,0.0007467436360333587,-0.00606992447696761,0.00606992447696761,0.10954672042917055,True,True,0,fair nested comparison: same three points and normalized LS loss
NH3_631g,NH3,NH3,basis,model_effect,refit_to_two_term,two_term_center,direct_cost_at_predicted_time,refit_one_term,two_term,361277138.1271735,361237503.20200473,-39634.92516875267,39634.92516875267,0.9998902921857324,True,True,0,fair nested comparison: same three points and normalized LS loss
NH3_631g,NH3,NH3,basis,model_effect,original_to_two_term,two_term_center,eta_star,original_one_term,two_term,0.0046223197286220105,0.00037852809129513144,-0.004243791637326879,0.004243791637326879,0.08189136916497486,True,True,0,overall legacy-to-two-term change; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_two_term,two_term_center,eta_min,original_one_term,two_term,0.00011551901963646749,0.0,-0.00011551901963646749,0.00011551901963646749,0.0,True,True,0,overall legacy-to-two-term change; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_two_term,two_term_center,eta_t,original_one_term,two_term,0.006127225653843937,0.0,-0.006127225653843937,0.006127225653843937,0.0,True,True,0,overall legacy-to-two-term change; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_two_term,two_term_center,maximum_unseen_residual_over_epsilon,original_one_term,two_term,0.0070266079068884695,0.0007467436360333587,-0.0062798642708551105,0.0062798642708551105,0.1062737021801509,True,True,0,overall legacy-to-two-term change; fit loss differs
NH3_631g,NH3,NH3,basis,model_effect,original_to_two_term,two_term_center,direct_cost_at_predicted_time,original_one_term,two_term,361279233.00423056,361237503.20200473,-41729.80222582817,41729.80222582817,0.999884494323466,True,True,0,overall legacy-to-two-term change; fit loss differs
NH3_631g,NH3,NH3,basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_star,current_m3_model_delta,two_term_center_model_delta,-0.011557543816536007,-0.004073874587139087,0.00748366922939692,-0.00748366922939692,0.35248619012894183,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
NH3_631g,NH3,NH3,basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_min,current_m3_model_delta,two_term_center_model_delta,-0.0011629947308064992,-0.00010971985139263118,0.001053274879413868,-0.001053274879413868,0.09434251805813773,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
NH3_631g,NH3,NH3,basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_t,current_m3_model_delta,two_term_center_model_delta,-0.01803031065986549,-0.005953334316462944,0.012076976343402546,-0.012076976343402546,0.3301847887576751,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
NH3_631g,NH3,NH3,basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,maximum_unseen_residual_over_epsilon,current_m3_model_delta,two_term_center_model_delta,-0.019027270502770914,-0.00606992447696761,0.012957346025803304,-0.012957346025803304,0.31901183493889235,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
NH3_631g,NH3,NH3,basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,direct_cost_at_predicted_time,current_m3_model_delta,two_term_center_model_delta,-363828.31010073423,-39634.92516875267,324193.38493198156,-324193.38493198156,0.10893854070283544,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_star,current_m3,two_term_center,0.015071890231943757,0.003978770987339553,-0.011093119244604203,0.011093119244604203,0.2639861972260681,False,True,1,paired condition with the same model definition
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_min,current_m3,two_term_center,0.001527578180685163,9.078465817147219e-05,-0.0014367935225136907,0.0014367935225136907,0.05943044966166815,False,True,1,paired condition with the same model definition
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_t,current_m3,two_term_center,0.018366365305140908,0.005034525301972015,-0.013331840003168893,0.013331840003168893,0.2741165831305123,False,True,1,paired condition with the same model definition
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,original_one_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.04010786117985829,0.005989485164464104,-0.034118376015394185,0.034118376015394185,0.14933444437750162,False,True,1,paired condition with the same model definition
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,original_one_term,direct_cost_at_predicted_time,current_m3,two_term_center,268387006.4775554,309866654.27034277,41479647.79278737,-41479647.79278737,1.1545516243024836,False,True,1,paired condition with the same model definition
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_star,current_m3,two_term_center,0.014597114182866732,0.0038338700974813126,-0.01076324408538542,0.01076324408538542,0.2626457565140713,False,True,1,paired condition with the same model definition
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_min,current_m3,two_term_center,0.0014637653281106555,8.639541371424642e-05,-0.001377369914396409,0.001377369914396409,0.05902272178133955,False,True,1,paired condition with the same model definition
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_t,current_m3,two_term_center,0.01784443580996098,0.004886537142886338,-0.012957898667074641,0.012957898667074641,0.2738409437500184,False,True,1,paired condition with the same model definition
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,refit_one_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.039438056211636964,0.005811785679391178,-0.03362627053224579,0.03362627053224579,0.14736491190649242,False,True,1,paired condition with the same model definition
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,refit_one_term,direct_cost_at_predicted_time,current_m3,two_term_center,268369906.0593039,309865294.3133113,41495388.25400737,-41495388.25400737,1.1546201243772758,False,True,1,paired condition with the same model definition
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,two_term,eta_star,current_m3,two_term_center,0.0034606662979446484,0.0004991348746208787,-0.0029615314233237696,0.0029615314233237696,0.1442308595074087,True,True,0,paired condition with the same model definition
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,two_term,eta_min,current_m3,two_term_center,0.0,0.0,0.0,0.0,,True,True,0,paired condition with the same model definition
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,two_term,eta_t,current_m3,two_term_center,0.0,0.0,0.0,0.0,,True,True,0,paired condition with the same model definition
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,two_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.020607519614708802,0.000862127034312337,-0.019745392580396464,0.019745392580396464,0.04183555568215915,True,True,0,paired condition with the same model definition
NH3_ccpvdz,NH3,NH3,basis,pf_effect,current_m3_to_two_term_center,two_term,direct_cost_at_predicted_time,current_m3,two_term_center,267977649.66701275,309838525.68570006,41860876.01868731,-41860876.01868731,1.1562103260130214,True,True,0,paired condition with the same model definition
